scope,pair,session,regime_dimension,regime_bucket,avg_return,median_return,avg_abs_return,avg_range,continuation_prob,reversal_prob,bullish_frac,bearish_frac,realized_vol,avg_directional_efficiency_ratio,avg_close_location_value,sample_count,low_sample
pair_session,EURUSD,new_york,range_regime,compressed,6.388579330413105e-05,1.373953505402039e-05,0.0009933948270091971,0.002437352149315555,0.6055172413793104,0.3793103448275862,0.5131034482758621,0.48,0.0003216101667842111,0.24638616874888966,0.5061651090881042,725,False
pair_session,EURUSD,new_york,range_regime,expanded,-0.00029167583011829016,-0.0008637971970472993,0.005397305763698522,0.008257896665764248,0.499302649930265,0.4895397489539749,0.47419804741980476,0.5258019525801952,0.0005247706739854192,0.3069847774598946,0.48101981335950894,717,False
pair_session,EURUSD,new_york,range_regime,normal,7.51979727454528e-05,4.913390328653662e-05,0.00252657583303089,0.00521200830566512,0.49755301794453505,0.49592169657422513,0.5089722675367048,0.4910277324632953,0.00042834935986496,0.18059894220521305,0.4961274955380301,613,False
pair_session,EURUSD,new_york,range_regime,unknown,-0.0006932456170080629,-0.003086637139909579,0.00403118358662658,0.005905431425180216,0.6,0.4,0.4,0.6,0.00037964111862073043,0.2595187594190594,0.42406453651089304,5,True
pair_session,EURUSD,new_york,volatility_regime,high,-2.1786521500094272e-05,0.00016408461296527963,0.004498570858220589,0.008050429569812447,0.519650655021834,0.4657933042212518,0.519650655021834,0.4774381368267831,0.0006690167964971012,0.22788255879460179,0.49147715107005835,687,False
pair_session,EURUSD,new_york,volatility_regime,low,3.313624684279721e-05,4.310865104245953e-06,0.0016269755721662802,0.0028245909233328486,0.5851528384279476,0.4002911208151383,0.5007278020378457,0.4978165938864629,0.00022372265999216195,0.28946027655249884,0.5104666801954035,687,False
pair_session,EURUSD,new_york,volatility_regime,medium,-0.0001865619564895535,-0.0001802658534607691,0.0028436967755959153,0.005016532634569306,0.5043731778425656,0.4912536443148688,0.4737609329446064,0.5233236151603499,0.00037987215852521727,0.22642605724070292,0.4807171656496181,686,False
pair_session,GBPUSD,asia,extreme_regime,intermediate,4.184115794636086e-05,7.64540606664585e-05,0.0014109752087117038,0.0028388435343763697,0.5311355311355311,0.46153846153846156,0.5164835164835165,0.4835164835164835,0.00033160657526909866,0.1961353737804256,0.534339452927341,273,False
pair_session,GBPUSD,asia,extreme_regime,recent_extreme,-0.0002178389377230613,-0.00014922786549736343,0.0014985503006426984,0.0032060086746746818,0.6271186440677966,0.3686440677966102,0.4470338983050847,0.5529661016949152,0.00039491417420669774,0.18002619113281698,0.47549504652000874,472,False
pair_session,GBPUSD,asia,extreme_regime,stale,-8.874683553115427e-06,4.9041798702097244e-05,0.0013244335608759714,0.002736973702963156,0.5626740947075209,0.4308263695450325,0.5143918291550603,0.48375116063138346,0.0003201834832788147,0.1924073522928854,0.4972026783247913,1077,False
pair_session,GBPUSD,asia,range_regime,compressed,-4.836545400589688e-05,-1.571651221572358e-05,0.0006797576649891367,0.0018626636509117443,0.603112840466926,0.38910505836575876,0.48443579766536965,0.5116731517509727,0.0002772538375973018,0.11398428367157222,0.4939811272589043,514,False
pair_session,GBPUSD,asia,range_regime,expanded,-0.00011556784953225922,-0.00013087145431841117,0.0023812924460738026,0.00424003632888702,0.5767195767195767,0.41622574955908287,0.48677248677248675,0.5132275132275133,0.00043764332585819436,0.2824011678545818,0.5002559494566432,567,False
pair_session,GBPUSD,asia,range_regime,normal,-1.4456173240043467e-05,5.0173967260719744e-05,0.0011073605719852245,0.0025333757564515017,0.5516304347826086,0.44429347826086957,0.5122282608695652,0.48777173913043476,0.00031217443197874013,0.1715785704924133,0.4975572954067972,736,False
pair_session,GBPUSD,asia,range_regime,unknown,1.4236175172049372e-05,0.0004833359775378439,0.0008642562471364948,0.001977357125327226,0.8,0.2,0.8,0.2,0.00027061530846933063,0.14976516260623324,0.40840499800241953,5,True
pair_session,GBPUSD,asia,volatility_regime,high,-0.00014730463525471226,-2.0207839484799436e-05,0.0020595768196485145,0.00429594745277655,0.5822368421052632,0.4128289473684211,0.4934210526315789,0.506578947368421,0.0005178256549058709,0.19402426007649187,0.4955369984330061,608,False
pair_session,GBPUSD,asia,volatility_regime,low,-7.792024938970032e-06,3.984587615130879e-06,0.000857678947307133,0.001778099718410879,0.5749588138385503,0.4135090609555189,0.5024711696869851,0.4942339373970346,0.00020714020829654242,0.18572443513746328,0.5023861763399275,607,False
pair_session,GBPUSD,asia,volatility_regime,medium,-1.0979241021110148e-05,-7.791772667291706e-06,0.0012291484210598743,0.0025448409836226885,0.5667215815485996,0.4316309719934102,0.4958813838550247,0.5041186161449753,0.0002985067415923195,0.18951986066101498,0.4935102357113751,607,False
pair_session,GBPUSD,london,extreme_regime,intermediate,-0.00014092704077093917,-0.0001626796254196886,0.0024787217852635006,0.005171578682221545,0.5493975903614458,0.44819277108433736,0.4602409638554217,0.5397590361445783,0.0006364491494097427,0.20424177417928976,0.49738747183763626,415,False
pair_session,GBPUSD,london,extreme_regime,recent_extreme,-8.328989419239837e-05,-8.273525293940107e-05,0.0026409741073916654,0.005258593144278016,0.5836120401337793,0.41387959866220736,0.49247491638795987,0.5075250836120402,0.0006561914564772208,0.2159117131795068,0.49574541796491006,1196,False
pair_session,GBPUSD,london,extreme_regime,stale,-0.0001434345148116188,1.0743600395442026e-05,0.0025968487280080364,0.005065427359239247,0.5,0.49523809523809526,0.5047619047619047,0.49523809523809526,0.0006210032544581735,0.22065251671077396,0.5124532281879064,210,False
pair_session,GBPUSD,london,range_regime,compressed,7.146388086577282e-06,-7.843414081158526e-06,0.0011807884999808403,0.0032761432987630556,0.589041095890411,0.4050880626223092,0.4931506849315068,0.5068493150684932,0.0005116087241143408,0.1289061466750915,0.5003373840783745,511,False
pair_session,GBPUSD,london,range_regime,expanded,-0.00038537887554689065,-0.0007244406360692456,0.004504752985480351,0.007652515562651828,0.5519031141868512,0.444636678200692,0.4671280276816609,0.532871972318339,0.0008201029088956385,0.3183524135885741,0.4867396805352365,578,False
pair_session,GBPUSD,london,range_regime,normal,3.9364777283000216e-05,-2.3425329809102687e-05,0.0020879122186485393,0.004658508914564492,0.5598349381017882,0.4401650618982118,0.49793672627235214,0.5020632737276479,0.0006083335540537285,0.1903383208702983,0.5042950503073658,727,False
pair_session,GBPUSD,london,range_regime,unknown,0.0004516618369264982,-2.21444705256909e-05,0.001514094830226387,0.0030446194699253982,0.8,0.2,0.4,0.6,0.00032640584536957365,0.21461569569669736,0.6624116862481924,5,True
pair_session,GBPUSD,london,volatility_regime,high,-0.00027762597101084084,-0.00031558624786507593,0.0037691039460199475,0.007495769377985659,0.5469522240527183,0.4514003294892916,0.4645799011532125,0.5354200988467874,0.0009520701224188235,0.21781404420344344,0.4774409168708074,607,False
pair_session,GBPUSD,london,volatility_regime,low,-2.0908650659636908e-05,-7.40417151027737e-06,0.0017195630208588443,0.0034195102368873398,0.5848434925864909,0.4102141680395387,0.4975288303130148,0.5024711696869851,0.00040580966100117575,0.2172390925571988,0.5084577536878732,607,False
pair_session,GBPUSD,london,volatility_regime,medium,-1.1548876656520848e-05,-6.830895782098467e-05,0.0023080592377447205,0.004734180515470809,0.5667215815485996,0.4316309719934102,0.4975288303130148,0.5024711696869851,0.0005850231200198948,0.20634352511144657,0.508240536390433,607,False
pair_session,GBPUSD,new_york,extreme_regime,intermediate,0.0001033014180753372,0.00015535398685233116,0.003846536483187889,0.006812192212123465,0.49829931972789115,0.4965986394557823,0.5238095238095238,0.47619047619047616,0.0005257490214457474,0.23375437102330104,0.5107415858549758,588,False
pair_session,GBPUSD,new_york,extreme_regime,recent_extreme,-0.0004633009640571503,-4.508269427097522e-05,0.0038837386383703786,0.0067779524577062785,0.5394736842105263,0.4605263157894737,0.4868421052631579,0.5131578947368421,0.0005596067947650735,0.2470651076682783,0.5033487010033398,228,False
pair_session,GBPUSD,new_york,extreme_regime,stale,2.1931106141771988e-05,-5.702526247360194e-05,0.00377770907057868,0.006612338461974654,0.5140350877192983,0.4780701754385965,0.48771929824561405,0.5105263157894737,0.0005098917434815446,0.2352166004815443,0.5027001097583707,1140,False
pair_session,GBPUSD,new_york,range_regime,compressed,8.005676179691482e-06,-1.5025618679780762e-05,0.001399269154479503,0.003489980351341815,0.5873261205564142,0.40649149922720246,0.49613601236476046,0.5023183925811437,0.00041611712916217816,0.2045531511405115,0.5057093403234628,647,False
pair_session,GBPUSD,new_york,range_regime,expanded,-0.00015969296104395193,-0.0006806735914383803,0.006792025549364316,0.010316732595280112,0.4643377001455604,0.5312954876273653,0.48180494905385735,0.5181950509461426,0.0006447708465863592,0.3092978677081825,0.498049378468307,687,False
pair_session,GBPUSD,new_york,range_regime,normal,0.00012901598877615246,0.00019581925882405034,0.003025248243368572,0.006026377044694796,0.49108589951377635,0.5008103727714749,0.5170178282009724,0.4813614262560778,0.0004927264422976605,0.18792257441454518,0.5114389206697519,617,False
pair_session,GBPUSD,new_york,range_regime,unknown,0.0010073203397873236,0.0011474278799148269,0.003163468120537273,0.005024162176890888,0.0,1.0,0.8,0.2,0.0003619584630164832,0.22871738836445216,0.6492002371571148,5,True
pair_session,GBPUSD,new_york,volatility_regime,high,-7.634430789913966e-05,-9.187481646425933e-05,0.005478401427463188,0.009729320714476367,0.5015337423312883,0.495398773006135,0.49233128834355827,0.5076687116564417,0.0008032233420551033,0.2237976726705042,0.49821910639330813,652,False
pair_session,GBPUSD,new_york,volatility_regime,low,8.661865769596856e-05,3.848114558290268e-05,0.002477961974939988,0.004239699861230728,0.5368098159509203,0.4570552147239264,0.5061349693251533,0.49233128834355827,0.0003002951154703842,0.2608619724500143,0.5078489205197647,652,False
pair_session,GBPUSD,new_york,volatility_regime,medium,-4.07803696973073e-05,-3.831880272938559e-06,0.003475912981220474,0.0061061451110056885,0.49846625766871167,0.49233128834355827,0.49693251533742333,0.5015337423312883,0.00045784252619459996,0.22381480159578354,0.5095112390931079,652,False
pair_session,USDJPY,asia,extreme_regime,intermediate,4.3417568054301285e-05,-5.1571924711337665e-05,0.0017840919888035805,0.003451917855133417,0.573076923076923,0.4230769230769231,0.49230769230769234,0.5038461538461538,0.0003722785514057464,0.21511663962864766,0.5095956065294414,260,False
pair_session,USDJPY,asia,extreme_regime,recent_extreme,2.4598662063559545e-05,0.0001492876410614343,0.002046741255324563,0.0042116245128558365,0.6265822784810127,0.37130801687763715,0.5263713080168776,0.47362869198312235,0.0004748645548745542,0.19762132785864953,0.5512457121823098,948,False
pair_session,USDJPY,asia,extreme_regime,stale,0.00011467913961965762,8.978555754727579e-05,0.001478281100715555,0.0031662211550373973,0.5732899022801303,0.4201954397394137,0.5293159609120521,0.47068403908794787,0.0003550199290375204,0.18705825094351858,0.5349617928162078,614,False
pair_session,USDJPY,asia,range_regime,compressed,0.0001008824256854533,0.00014745814477428484,0.000787782016848503,0.002191263280723425,0.6182432432432432,0.3766891891891892,0.5641891891891891,0.4358108108108108,0.0002961706513903453,0.1264309937803647,0.5403612834778838,592,False
pair_session,USDJPY,asia,range_regime,expanded,-2.2812174303502927e-05,8.930724371058305e-05,0.0032456122555244793,0.005813096449622845,0.5704584040747029,0.4295415959252971,0.5025466893039049,0.49745331069609505,0.0005795831166716222,0.28344477291461134,0.5368697419130264,589,False
pair_session,USDJPY,asia,range_regime,normal,8.957103512319497e-05,7.757567138105693e-06,0.001460531431621118,0.0033057031082552786,0.6163522012578616,0.37735849056603776,0.5015723270440252,0.4968553459119497,0.0003886378367987487,0.1812847859522558,0.5425240248653216,636,False
pair_session,USDJPY,asia,range_regime,unknown,0.0003535774754930852,0.00042314185051066036,0.0009817319973409238,0.00212192436970049,0.2,0.8,0.6,0.4,0.00021302245378698216,0.207173552490376,0.47737920312235105,5,True
pair_session,USDJPY,asia,volatility_regime,high,-8.162344214703321e-05,-0.00016671179646574343,0.0030542162187354124,0.0062446183711387295,0.5904605263157895,0.40789473684210525,0.48519736842105265,0.5148026315789473,0.0006950244726237891,0.20437322192135846,0.5220744865057957,608,False
pair_session,USDJPY,asia,volatility_regime,low,0.00014135526700736494,0.00015389572602704846,0.0008845475352376053,0.0019059434609964613,0.6260296540362438,0.37067545304777594,0.556836902800659,0.443163097199341,0.00021366268916380186,0.18819947954506466,0.5462822764037061,607,False
pair_session,USDJPY,asia,volatility_regime,medium,0.00011341926986617503,0.00010388531061703795,0.0015122823856599844,0.003098093606652033,0.586490939044481,0.40691927512355847,0.5255354200988468,0.4728171334431631,0.00035037582559788714,0.19708914033068922,0.5511164811582581,607,False
pair_session,USDJPY,london,extreme_regime,intermediate,0.00013820213636706613,0.00019226212033810386,0.0019442433187269155,0.0038857962064493203,0.567409144196952,0.42672919109026963,0.5287221570926143,0.47010550996483,0.0004719830928386701,0.2155817271533341,0.5484757557089182,853,False
pair_session,USDJPY,london,extreme_regime,recent_extreme,0.0001066330887666728,0.00013171400801182867,0.0020251862331188996,0.00400332956649508,0.5774436090225564,0.41654135338345866,0.5293233082706766,0.4706766917293233,0.0004842832652253084,0.22379084210412775,0.5425674968407713,665,False
pair_session,USDJPY,london,extreme_regime,stale,-0.0001484953216697805,0.00013468470090922084,0.0019644848796285517,0.0036145880312935348,0.5361842105263158,0.4605263157894737,0.5328947368421053,0.46710526315789475,0.0004290243671698783,0.22559285327270673,0.5181399270579924,304,False
pair_session,USDJPY,london,range_regime,compressed,0.00014949582037670277,0.00010723812672866033,0.000849084435381844,0.002248691547027983,0.5900514579759862,0.40308747855917665,0.5454545454545454,0.4528301886792453,0.00032643909562390824,0.14427456458168378,0.5457098521633854,583,False
pair_session,USDJPY,london,range_regime,expanded,-7.324044178684374e-05,0.00016291951775818821,0.0033439041836967835,0.005793145770647592,0.5492957746478874,0.4491392801251956,0.5086071987480438,0.49139280125195617,0.0006375141366844992,0.3029854161501791,0.5307505890828275,639,False
pair_session,USDJPY,london,range_regime,normal,0.0001805173914094549,0.00027308240608728024,0.0016173044561583623,0.003443767479140497,0.561344537815126,0.43025210084033616,0.5378151260504201,0.46218487394957986,0.00043020100470658116,0.20540442585221566,0.5493378902182752,595,False
pair_session,USDJPY,london,range_regime,unknown,-0.0008216840606237327,-0.00038734495071364564,0.0016649297362243448,0.0027568235768022364,0.4,0.6,0.4,0.6,0.0002836466590618868,0.27139304055747676,0.4034455858791296,5,True
pair_session,USDJPY,london,volatility_regime,high,-8.083879339243884e-05,0.0002483287693467507,0.0033326619146357697,0.006326011661393769,0.5542763157894737,0.43914473684210525,0.5164473684210527,0.48355263157894735,0.0007730612681890215,0.23924317876025417,0.5337999212498699,608,False
pair_session,USDJPY,london,volatility_regime,low,0.00019116928216763083,0.00017505067256316065,0.0009204495143880328,0.0019962987904639145,0.5518945634266886,0.4415156507413509,0.5601317957166392,0.4382207578253707,0.00024068464432487315,0.19785070799022933,0.5531253334914665,607,False
pair_session,USDJPY,london,volatility_regime,medium,0.00012646636024741755,7.796460406963218e-05,0.0016761457989672539,0.0033239944504031716,0.5914332784184514,0.4052718286655684,0.5123558484349259,0.4876441515650741,0.0003936680840555777,0.22361963462872822,0.5368604831881528,607,False
pair_session,USDJPY,new_york,extreme_regime,intermediate,3.784362367653738e-05,2.2597031653901387e-05,0.0036665548796846895,0.0063589857749130054,0.5342902711323764,0.4609250398724083,0.5007974481658692,0.49760765550239233,0.00044638040003628585,0.21762941265896027,0.538970484171212,627,False
pair_session,USDJPY,new_york,extreme_regime,recent_extreme,0.00042959117665796,0.0007271348571764236,0.0040122292134404025,0.007130716953275396,0.5109289617486339,0.48360655737704916,0.587431693989071,0.412568306010929,0.0004999552424158445,0.22112990481960773,0.5656223908421958,366,False
