pair,lookback_window,event_type,context_type,context_value,horizon_bars,event_frequency_per_1000_bars,mean_forward_return,reversal_probability,sample_count,bars_observed,low_sample
ALL,24,sweep_low,session,london,4,63.25440691366478,-6.65515911398366e-06,0.5114855760363641,8278,130869,False
ALL,24,sweep_low,session,london,8,63.25440691366478,-2.364841848950098e-05,0.5088820586485552,8278,130869,False
ALL,24,sweep_low,session,new_york,1,37.69165093718929,4.7223657128095424e-06,0.5126699586717921,8991,238536,False
ALL,24,sweep_low,session,new_york,2,37.69165093718929,2.4672397265622653e-06,0.522460649264215,8991,238536,False
ALL,24,sweep_low,session,new_york,4,37.69165093718929,6.466977042830496e-06,0.5178630479496454,8991,238536,False
ALL,24,sweep_low,session,new_york,8,37.69165093718929,1.680592781648612e-05,0.5266937284397882,8991,238536,False
ALL,48,sweep_high,session,asia,1,31.318742375694544,-8.095522552815076e-06,0.5104748299795663,4793,153039,False
ALL,48,sweep_high,session,asia,2,31.318742375694544,-1.2617497073904678e-05,0.5184470737928005,4793,153039,False
ALL,48,sweep_high,session,asia,4,31.318742375694544,-1.8905826895106687e-05,0.5123520406462897,4793,153039,False
ALL,48,sweep_high,session,asia,8,31.318742375694544,-4.2505519315579174e-05,0.5236555735037305,4793,153039,False
ALL,48,sweep_high,session,london,1,51.983551676841934,1.143032778380491e-05,0.49907338706474264,6803,130869,False
ALL,48,sweep_high,session,london,2,51.983551676841934,9.20125508433843e-06,0.5013800673193242,6803,130869,False
ALL,48,sweep_high,session,london,4,51.983551676841934,8.493484173398693e-06,0.4951349913007908,6803,130869,False
ALL,48,sweep_high,session,london,8,51.983551676841934,-8.54698287568529e-06,0.49540977341617837,6803,130869,False
ALL,48,sweep_high,session,new_york,1,28.319960536068447,8.950973965042007e-06,0.5046288291293791,6752,238536,False
ALL,48,sweep_high,session,new_york,2,28.319960536068447,1.052156522584836e-05,0.507523405815303,6752,238536,False
ALL,48,sweep_high,session,new_york,4,28.319960536068447,1.913465405031859e-05,0.5046759210863174,6752,238536,False
ALL,48,sweep_high,session,new_york,8,28.319960536068447,3.0106542164451947e-05,0.5029999333527908,6752,238536,False
ALL,48,sweep_low,session,asia,1,28.63318200707072,-9.04789411395286e-06,0.5202743738749174,4382,153039,False
ALL,48,sweep_low,session,asia,2,28.63318200707072,-2.87985811051646e-06,0.518254164313947,4382,153039,False
ALL,48,sweep_low,session,asia,4,28.63318200707072,-1.9380022453013818e-05,0.5162143864589517,4382,153039,False
ALL,48,sweep_low,session,asia,8,28.63318200707072,-1.2776460934413111e-05,0.5195192790301486,4382,153039,False
ALL,48,sweep_low,session,london,1,49.63783659990795,-1.122558402716507e-05,0.5075532481279582,6496,130869,False
ALL,48,sweep_low,session,london,2,49.63783659990795,2.8955906470547165e-06,0.5155584351080554,6496,130869,False
ALL,48,sweep_low,session,london,4,49.63783659990795,-9.962321149617349e-06,0.5140355346639335,6496,130869,False
ALL,48,sweep_low,session,london,8,49.63783659990795,-3.1070169807096124e-05,0.5071269999293221,6496,130869,False
ALL,48,sweep_low,session,new_york,1,27.378381843564814,-1.6635785830547094e-06,0.5079265608269169,6532,238536,False
ALL,48,sweep_low,session,new_york,2,27.378381843564814,-7.95672003848294e-06,0.5201380300792546,6532,238536,False
ALL,48,sweep_low,session,new_york,4,27.378381843564814,-7.024038063943033e-06,0.5170556164840195,6532,238536,False
ALL,48,sweep_low,session,new_york,8,27.378381843564814,2.044000092176746e-05,0.5253775443114476,6532,238536,False
ALL,96,sweep_high,session,asia,1,16.374756150199374,-6.29190628293272e-06,0.5145227939059778,2506,153039,False
ALL,96,sweep_high,session,asia,2,16.374756150199374,-1.1748704825143296e-05,0.5267943785570888,2506,153039,False
ALL,96,sweep_high,session,asia,4,16.374756150199374,-1.5098759288292393e-05,0.5245196816053869,2506,153039,False
ALL,96,sweep_high,session,asia,8,16.374756150199374,-4.030082705621205e-05,0.5389544073084472,2506,153039,False
ALL,96,sweep_high,session,london,1,28.219149261405303,6.133762857457817e-06,0.5022246222725463,3693,130869,False
ALL,96,sweep_high,session,london,2,28.219149261405303,-4.4455252581137895e-06,0.5082990338139282,3693,130869,False
ALL,96,sweep_high,session,london,4,28.219149261405303,-3.1822118906022704e-06,0.5006890947939882,3693,130869,False
ALL,96,sweep_high,session,london,8,28.219149261405303,-3.212580245285892e-05,0.5020896881949449,3693,130869,False
ALL,96,sweep_high,session,new_york,1,22.83469982239971,1.1283772664433722e-05,0.5011886687513409,5445,238536,False
ALL,96,sweep_high,session,new_york,2,22.83469982239971,5.611070911527509e-06,0.5025554640100988,5445,238536,False
ALL,96,sweep_high,session,new_york,4,22.83469982239971,2.7198286706241467e-05,0.4961011903012234,5445,238536,False
ALL,96,sweep_high,session,new_york,8,22.83469982239971,2.9678129802187444e-05,0.5009643638501664,5445,238536,False
ALL,96,sweep_low,session,asia,1,14.231581164385988,-1.5441061511669144e-05,0.5290309290135823,2178,153039,False
ALL,96,sweep_low,session,asia,2,14.231581164385988,-6.343642270502811e-06,0.5263903876471345,2178,153039,False
ALL,96,sweep_low,session,asia,4,14.231581164385988,-2.3761262229346244e-05,0.5284583139520366,2178,153039,False
ALL,96,sweep_low,session,asia,8,14.231581164385988,-2.8053251820753405e-05,0.5168625009044335,2178,153039,False
ALL,96,sweep_low,session,london,1,26.874400855738475,-1.9533692588453416e-05,0.49854582969834454,3517,130869,False
ALL,96,sweep_low,session,london,2,26.874400855738475,-2.6151490135894735e-06,0.513636917359714,3517,130869,False
ALL,96,sweep_low,session,london,4,26.874400855738475,-1.1656089512692404e-05,0.5150259832447656,3517,130869,False
ALL,96,sweep_low,session,london,8,26.874400855738475,-1.8966005159969366e-05,0.5087208956275294,3517,130869,False
ALL,96,sweep_low,session,new_york,1,21.85439749968441,-6.481066651419108e-07,0.5089255137602038,5215,238536,False
ALL,96,sweep_low,session,new_york,2,21.85439749968441,-1.0033986334010608e-05,0.513139953394373,5215,238536,False
ALL,96,sweep_low,session,new_york,4,21.85439749968441,-1.0261301243604172e-05,0.5107006374487638,5215,238536,False
ALL,96,sweep_low,session,new_york,8,21.85439749968441,2.2040114242957314e-05,0.5244518276145916,5215,238536,False
