pair,lookback_window,event_type,context_type,context_value,horizon_bars,event_frequency_per_1000_bars,mean_forward_return,reversal_probability,sample_count,bars_observed,low_sample
USDJPY,24,sweep_low,volatility_regime,low_vol,4,40.708225023296876,8.293982846019339e-05,0.559437751004016,2490,61167,False
USDJPY,24,sweep_low,volatility_regime,low_vol,8,40.708225023296876,0.00012270795961488124,0.5742971887550201,2490,61167,False
USDJPY,24,sweep_low,volatility_regime,medium_vol,1,43.70471014492754,1.9241107867590068e-05,0.5315198618307426,2316,52992,False
USDJPY,24,sweep_low,volatility_regime,medium_vol,2,43.70471014492754,3.069485191234751e-05,0.5328151986183074,2316,52992,False
USDJPY,24,sweep_low,volatility_regime,medium_vol,4,43.70471014492754,1.975524442346092e-05,0.5349740932642487,2316,52992,False
USDJPY,24,sweep_low,volatility_regime,medium_vol,8,43.70471014492754,2.691574957049242e-05,0.5354058721934369,2316,52992,False
USDJPY,24,sweep_low,volatility_regime,unknown,1,51.041666666666664,-8.865119620762948e-06,0.5510204081632653,49,960,False
USDJPY,24,sweep_low,volatility_regime,unknown,2,51.041666666666664,5.6435683839195625e-06,0.5918367346938775,49,960,False
USDJPY,24,sweep_low,volatility_regime,unknown,4,51.041666666666664,8.091871066155753e-05,0.5918367346938775,49,960,False
USDJPY,24,sweep_low,volatility_regime,unknown,8,51.041666666666664,-3.009942613649476e-05,0.5510204081632653,49,960,False
USDJPY,48,sweep_high,volatility_regime,high_vol,1,31.465664502904,6.7762121568889645e-06,0.511400651465798,1842,58540,False
USDJPY,48,sweep_high,volatility_regime,high_vol,2,31.465664502904,3.0934868009267936e-05,0.503257328990228,1842,58540,False
USDJPY,48,sweep_high,volatility_regime,high_vol,4,31.465664502904,6.560750632537529e-05,0.49457111834962,1842,58540,False
USDJPY,48,sweep_high,volatility_regime,high_vol,8,31.465664502904,2.7215000157641586e-05,0.495656894679696,1842,58540,False
USDJPY,48,sweep_high,volatility_regime,low_vol,1,38.53384995177138,8.166994460221615e-06,0.4938481120067883,2357,61167,False
USDJPY,48,sweep_high,volatility_regime,low_vol,2,38.53384995177138,1.8315496503288265e-05,0.4968179889690284,2357,61167,False
USDJPY,48,sweep_high,volatility_regime,low_vol,4,38.53384995177138,1.9818728017150165e-05,0.5048790835808231,2357,61167,False
USDJPY,48,sweep_high,volatility_regime,low_vol,8,38.53384995177138,5.6692002468114585e-05,0.5057276198557489,2357,61167,False
USDJPY,48,sweep_high,volatility_regime,medium_vol,1,35.23173309178744,8.639213095361472e-06,0.49009105516871987,1867,52992,False
USDJPY,48,sweep_high,volatility_regime,medium_vol,2,35.23173309178744,3.3330360817758065e-05,0.48044991965720407,1867,52992,False
USDJPY,48,sweep_high,volatility_regime,medium_vol,4,35.23173309178744,5.610285154300377e-05,0.49062667380824854,1867,52992,False
USDJPY,48,sweep_high,volatility_regime,medium_vol,8,35.23173309178744,8.737773882517626e-05,0.4933047670058918,1867,52992,False
USDJPY,48,sweep_high,volatility_regime,unknown,1,28.125,-0.00016584097287761134,0.6666666666666666,27,960,True
USDJPY,48,sweep_high,volatility_regime,unknown,2,28.125,-0.0001872616439904826,0.6296296296296297,27,960,True
USDJPY,48,sweep_high,volatility_regime,unknown,4,28.125,-0.0003510155043193925,0.5925925925925926,27,960,True
USDJPY,48,sweep_high,volatility_regime,unknown,8,28.125,-0.000853505367469561,0.6666666666666666,27,960,True
USDJPY,48,sweep_low,volatility_regime,high_vol,1,36.385377519644685,-5.503284132669534e-05,0.4859154929577465,2130,58540,False
USDJPY,48,sweep_low,volatility_regime,high_vol,2,36.385377519644685,-4.30384721198525e-05,0.5098591549295775,2130,58540,False
USDJPY,48,sweep_low,volatility_regime,high_vol,4,36.385377519644685,-2.76870248301853e-05,0.5089201877934272,2130,58540,False
USDJPY,48,sweep_low,volatility_regime,high_vol,8,36.385377519644685,-5.609188760732338e-05,0.5028169014084507,2130,58540,False
USDJPY,48,sweep_low,volatility_regime,low_vol,1,21.727402030506646,1.3413696102961724e-05,0.5206922498118887,1329,61167,False
USDJPY,48,sweep_low,volatility_regime,low_vol,2,21.727402030506646,3.5030364673766284e-05,0.5440180586907449,1329,61167,False
USDJPY,48,sweep_low,volatility_regime,low_vol,4,21.727402030506646,6.625088062684018e-05,0.5583145221971407,1329,61167,False
USDJPY,48,sweep_low,volatility_regime,low_vol,8,21.727402030506646,0.0001022766120204462,0.5598194130925508,1329,61167,False
USDJPY,48,sweep_low,volatility_regime,medium_vol,1,28.494867149758456,1.968825509767882e-05,0.5344370860927152,1510,52992,False
USDJPY,48,sweep_low,volatility_regime,medium_vol,2,28.494867149758456,4.3652131012905184e-05,0.5437086092715232,1510,52992,False
USDJPY,48,sweep_low,volatility_regime,medium_vol,4,28.494867149758456,1.4460904784479864e-05,0.5377483443708609,1510,52992,False
USDJPY,48,sweep_low,volatility_regime,medium_vol,8,28.494867149758456,1.3940069474462062e-05,0.5403973509933775,1510,52992,False
USDJPY,48,sweep_low,volatility_regime,unknown,1,37.5,2.6989729702513974e-05,0.6111111111111112,36,960,False
USDJPY,48,sweep_low,volatility_regime,unknown,2,37.5,3.084751223998367e-05,0.6111111111111112,36,960,False
USDJPY,48,sweep_low,volatility_regime,unknown,4,37.5,6.505885529531068e-05,0.5277777777777778,36,960,False
USDJPY,48,sweep_low,volatility_regime,unknown,8,37.5,-7.859246574550679e-05,0.5,36,960,False
USDJPY,96,sweep_high,volatility_regime,high_vol,1,22.138708575333105,-4.928791435906478e-06,0.5092592592592593,1296,58540,False
USDJPY,96,sweep_high,volatility_regime,high_vol,2,22.138708575333105,2.50401609267339e-05,0.49537037037037035,1296,58540,False
USDJPY,96,sweep_high,volatility_regime,high_vol,4,22.138708575333105,9.151301190847487e-05,0.49382716049382713,1296,58540,False
USDJPY,96,sweep_high,volatility_regime,high_vol,8,22.138708575333105,3.920009457203444e-05,0.49459876543209874,1296,58540,False
USDJPY,96,sweep_high,volatility_regime,low_vol,1,26.975329834714795,1.464629536620741e-05,0.48303030303030303,1650,61167,False
USDJPY,96,sweep_high,volatility_regime,low_vol,2,26.975329834714795,2.7280958552577427e-05,0.48484848484848486,1650,61167,False
USDJPY,96,sweep_high,volatility_regime,low_vol,4,26.975329834714795,2.661489771616971e-05,0.49636363636363634,1650,61167,False
USDJPY,96,sweep_high,volatility_regime,low_vol,8,26.975329834714795,6.540932832177227e-05,0.5012121212121212,1650,61167,False
USDJPY,96,sweep_high,volatility_regime,medium_vol,1,23.55072463768116,1.9124309685180137e-05,0.4895833333333333,1248,52992,False
USDJPY,96,sweep_high,volatility_regime,medium_vol,2,23.55072463768116,4.2037497418191784e-05,0.48157051282051283,1248,52992,False
USDJPY,96,sweep_high,volatility_regime,medium_vol,4,23.55072463768116,6.96395540430449e-05,0.4895833333333333,1248,52992,False
USDJPY,96,sweep_high,volatility_regime,medium_vol,8,23.55072463768116,8.974592098517456e-05,0.4951923076923077,1248,52992,False
USDJPY,96,sweep_high,volatility_regime,unknown,1,13.541666666666668,-0.00015573441401202937,0.6153846153846154,13,960,True
USDJPY,96,sweep_high,volatility_regime,unknown,2,13.541666666666668,-0.0001339480335009495,0.5384615384615384,13,960,True
USDJPY,96,sweep_high,volatility_regime,unknown,4,13.541666666666668,-6.576738898397053e-06,0.46153846153846156,13,960,True
USDJPY,96,sweep_high,volatility_regime,unknown,8,13.541666666666668,-7.746878209219678e-05,0.38461538461538464,13,960,True
USDJPY,96,sweep_low,volatility_regime,high_vol,1,27.84420908780321,-5.157011268975785e-05,0.48588957055214727,1630,58540,False
USDJPY,96,sweep_low,volatility_regime,high_vol,2,27.84420908780321,-1.1870020211409133e-05,0.5104294478527608,1630,58540,False
USDJPY,96,sweep_low,volatility_regime,high_vol,4,27.84420908780321,8.236703464841973e-06,0.5184049079754601,1630,58540,False
USDJPY,96,sweep_low,volatility_regime,high_vol,8,27.84420908780321,1.2478800934885698e-05,0.5202453987730061,1630,58540,False
USDJPY,96,sweep_low,volatility_regime,low_vol,1,11.019013520362288,2.9492559955135196e-05,0.5400593471810089,674,61167,False
USDJPY,96,sweep_low,volatility_regime,low_vol,2,11.019013520362288,4.72436477241902e-05,0.5623145400593472,674,61167,False
USDJPY,96,sweep_low,volatility_regime,low_vol,4,11.019013520362288,7.06684149357423e-05,0.5637982195845698,674,61167,False
USDJPY,96,sweep_low,volatility_regime,low_vol,8,11.019013520362288,0.00010459566285380349,0.5563798219584569,674,61167,False
USDJPY,96,sweep_low,volatility_regime,medium_vol,1,17.530948067632853,3.0101439643161234e-05,0.5339074273412271,929,52992,False
USDJPY,96,sweep_low,volatility_regime,medium_vol,2,17.530948067632853,4.857181904486852e-05,0.527448869752422,929,52992,False
USDJPY,96,sweep_low,volatility_regime,medium_vol,4,17.530948067632853,5.0787617495896247e-05,0.5328310010764262,929,52992,False
USDJPY,96,sweep_low,volatility_regime,medium_vol,8,17.530948067632853,4.458882319756006e-05,0.5306781485468245,929,52992,False
USDJPY,96,sweep_low,volatility_regime,unknown,1,27.083333333333336,8.39249247283512e-07,0.6923076923076923,26,960,True
USDJPY,96,sweep_low,volatility_regime,unknown,2,27.083333333333336,-6.551422296076661e-05,0.6153846153846154,26,960,True
USDJPY,96,sweep_low,volatility_regime,unknown,4,27.083333333333336,-1.334864875556169e-05,0.5769230769230769,26,960,True
USDJPY,96,sweep_low,volatility_regime,unknown,8,27.083333333333336,0.0001048563520072223,0.5384615384615384,26,960,True
ALL,24,sweep_high,volatility_regime,high_vol,1,48.72389433347691,3.3187371424723652e-06,0.510629533829171,8429,173088,False
ALL,24,sweep_high,volatility_regime,high_vol,2,48.72389433347691,-3.866897507728687e-06,0.5100583964955141,8429,173088,False
ALL,24,sweep_high,volatility_regime,high_vol,4,48.72389433347691,-1.2924486391679434e-05,0.5096065802763575,8429,173088,False
ALL,24,sweep_high,volatility_regime,high_vol,8,48.72389433347691,-2.6972003849707813e-05,0.5080148185801289,8429,173088,False
ALL,24,sweep_high,volatility_regime,low_vol,1,55.26247019439327,2.853171365323117e-06,0.5013569368172944,9572,173135,False
ALL,24,sweep_high,volatility_regime,low_vol,2,55.26247019439327,2.0187105889279417e-06,0.5080503395118342,9572,173135,False
ALL,24,sweep_high,volatility_regime,low_vol,4,55.26247019439327,4.873603844625986e-07,0.5041943043429032,9572,173135,False
ALL,24,sweep_high,volatility_regime,low_vol,8,55.26247019439327,6.4944802208973756e-06,0.5045091763654063,9572,173135,False
ALL,24,sweep_high,volatility_regime,medium_vol,1,48.441909003103014,2.6119179023779104e-06,0.503688587499262,8388,173341,False
ALL,24,sweep_high,volatility_regime,medium_vol,2,48.441909003103014,5.8711672136255035e-06,0.5038260061605648,8388,173341,False
ALL,24,sweep_high,volatility_regime,medium_vol,4,48.441909003103014,1.891452222341955e-05,0.50306694298711,8388,173341,False
ALL,24,sweep_high,volatility_regime,medium_vol,8,48.441909003103014,1.915799592168038e-05,0.5034953898360852,8388,173341,False
ALL,24,sweep_high,volatility_regime,unknown,1,51.041666666666664,5.588860795105881e-05,0.4553175958773121,147,2880,False
ALL,24,sweep_high,volatility_regime,unknown,2,51.041666666666664,4.697234683940861e-05,0.47302296383888814,147,2880,False
ALL,24,sweep_high,volatility_regime,unknown,4,51.041666666666664,5.4011104681158424e-05,0.506167973255084,147,2880,False
ALL,24,sweep_high,volatility_regime,unknown,8,51.041666666666664,1.5439841537982324e-05,0.5449276631775647,147,2880,False
ALL,24,sweep_low,volatility_regime,high_vol,1,51.55885305189043,-1.3825430392124035e-05,0.5050141950011283,8919,173088,False
ALL,24,sweep_low,volatility_regime,high_vol,2,51.55885305189043,-1.5155661503664374e-05,0.510463782658492,8919,173088,False
ALL,24,sweep_low,volatility_regime,high_vol,4,51.55885305189043,-2.474984878509762e-05,0.5049897419335497,8919,173088,False
ALL,24,sweep_low,volatility_regime,high_vol,8,51.55885305189043,-3.607984471291789e-05,0.5093652995550971,8919,173088,False
ALL,24,sweep_low,volatility_regime,low_vol,1,47.441737847977755,1.0378232620166945e-05,0.519477651626485,8178,173135,False
ALL,24,sweep_low,volatility_regime,low_vol,2,47.441737847977755,1.8963792786828283e-05,0.5208480840121736,8178,173135,False
ALL,24,sweep_low,volatility_regime,low_vol,4,47.441737847977755,3.579122479393102e-05,0.5325865959872778,8178,173135,False
ALL,24,sweep_low,volatility_regime,low_vol,8,47.441737847977755,5.5157698230090784e-05,0.5367210122581553,8178,173135,False
ALL,24,sweep_low,volatility_regime,medium_vol,1,47.69051072387844,5.191635018054668e-06,0.5188947451101101,8297,173341,False
ALL,24,sweep_low,volatility_regime,medium_vol,2,47.69051072387844,3.8064521729795983e-06,0.5175819031284812,8297,173341,False
ALL,24,sweep_low,volatility_regime,medium_vol,4,47.69051072387844,-5.490631386883914e-06,0.5148790649242408,8297,173341,False
ALL,24,sweep_low,volatility_regime,medium_vol,8,47.69051072387844,-1.1349158721440052e-05,0.5137988117578157,8297,173341,False
ALL,24,sweep_low,volatility_regime,unknown,1,41.666666666666664,2.7549576550834635e-05,0.5783824640967498,120,2880,False
ALL,24,sweep_low,volatility_regime,unknown,2,41.666666666666664,8.142412061537078e-05,0.6105064247921391,120,2880,False
ALL,24,sweep_low,volatility_regime,unknown,4,41.666666666666664,9.639806018454033e-05,0.5732048374905517,120,2880,False
ALL,24,sweep_low,volatility_regime,unknown,8,41.666666666666664,3.802283150743972e-05,0.5318216175359032,120,2880,False
ALL,48,sweep_high,volatility_regime,high_vol,1,37.71012812407526,6.022005964215488e-06,0.5105692504326433,6519,173088,False
ALL,48,sweep_high,volatility_regime,high_vol,2,37.71012812407526,3.0077118101037685e-07,0.510565933884688,6519,173088,False
ALL,48,sweep_high,volatility_regime,high_vol,4,37.71012812407526,-8.664826863839665e-06,0.5056727539497984,6519,173088,False
ALL,48,sweep_high,volatility_regime,high_vol,8,37.71012812407526,-4.6776348881525483e-05,0.5060363251586025,6519,173088,False
ALL,48,sweep_high,volatility_regime,low_vol,1,32.731976432905164,1.9815602442624633e-06,0.502229057227097,5696,173135,False
ALL,48,sweep_high,volatility_regime,low_vol,2,32.731976432905164,-3.256102777223763e-06,0.5128382647578095,5696,173135,False
ALL,48,sweep_high,volatility_regime,low_vol,4,32.731976432905164,-1.08408323620373e-05,0.5079228249267803,5696,173135,False
ALL,48,sweep_high,volatility_regime,low_vol,8,32.731976432905164,-1.6765216946532546e-06,0.5112069763593906,5696,173135,False
ALL,48,sweep_high,volatility_regime,medium_vol,1,34.84444155712961,7.62987961361926e-06,0.49880135828846556,6036,173341,False
ALL,48,sweep_high,volatility_regime,medium_vol,2,34.84444155712961,1.4887764875378632e-05,0.5004026965908003,6036,173341,False
ALL,48,sweep_high,volatility_regime,medium_vol,4,34.84444155712961,3.787039991014822e-05,0.49409402007899045,6036,173341,False
ALL,48,sweep_high,volatility_regime,medium_vol,8,34.84444155712961,4.298704204187798e-05,0.49909188032370083,6036,173341,False
ALL,48,sweep_high,volatility_regime,unknown,1,33.68055555555555,2.220570505682897e-05,0.48687038594523874,97,2880,False
ALL,48,sweep_high,volatility_regime,unknown,2,33.68055555555555,-9.310140568322584e-06,0.5510596102129603,97,2880,False
ALL,48,sweep_high,volatility_regime,unknown,4,33.68055555555555,-7.42709977590636e-05,0.5832892045395549,97,2880,False
ALL,48,sweep_high,volatility_regime,unknown,8,33.68055555555555,-0.00023344464297992147,0.6046163909914961,97,2880,False
ALL,48,sweep_low,volatility_regime,high_vol,1,40.93059030527085,-2.1131727601535576e-05,0.5040001817933862,7078,173088,False
ALL,48,sweep_low,volatility_regime,high_vol,2,40.93059030527085,-2.190545259188433e-05,0.5128381145239413,7078,173088,False
ALL,48,sweep_low,volatility_regime,high_vol,4,40.93059030527085,-3.279988605517739e-05,0.506344684311059,7078,173088,False
ALL,48,sweep_low,volatility_regime,high_vol,8,40.93059030527085,-3.491081682563136e-05,0.5073115802387029,7078,173088,False
ALL,48,sweep_low,volatility_regime,low_vol,1,25.521263338990906,8.415192713493033e-06,0.5181146577880915,4399,173135,False
ALL,48,sweep_low,volatility_regime,low_vol,2,25.521263338990906,2.051210816606208e-05,0.5262677504743192,4399,173135,False
ALL,48,sweep_low,volatility_regime,low_vol,4,25.521263338990906,2.3533619010954606e-05,0.5285186631130901,4399,173135,False
ALL,48,sweep_low,volatility_regime,low_vol,8,25.521263338990906,5.270340699212503e-05,0.5357715811231126,4399,173135,False
ALL,48,sweep_low,volatility_regime,medium_vol,1,33.51867451752644,-6.456617055159077e-07,0.5149483684448439,5848,173341,False
ALL,48,sweep_low,volatility_regime,medium_vol,2,33.51867451752644,1.1213328970075521e-06,0.5175898493135968,5848,173341,False
ALL,48,sweep_low,volatility_regime,medium_vol,4,33.51867451752644,-1.6049065603995782e-05,0.5153391614453281,5848,173341,False
ALL,48,sweep_low,volatility_regime,medium_vol,8,33.51867451752644,-2.728215355474164e-05,0.5138540122002367,5848,173341,False
ALL,48,sweep_low,volatility_regime,unknown,1,29.513888888888886,1.327730255505561e-05,0.563973063973064,85,2880,False
ALL,48,sweep_low,volatility_regime,unknown,2,29.513888888888886,5.838043576770839e-05,0.5583613916947251,85,2880,False
ALL,48,sweep_low,volatility_regime,unknown,4,29.513888888888886,1.4134366009544845e-05,0.5182379349046016,85,2880,False
ALL,48,sweep_low,volatility_regime,unknown,8,29.513888888888886,-5.6906479676055814e-05,0.47194163860830524,85,2880,False
ALL,96,sweep_high,volatility_regime,high_vol,1,24.717389503421412,-1.1739083405573602e-06,0.5101132396764582,4275,173088,False
ALL,96,sweep_high,volatility_regime,high_vol,2,24.717389503421412,-1.1984580283992685e-05,0.5095751133148023,4275,173088,False
ALL,96,sweep_high,volatility_regime,high_vol,4,24.717389503421412,-2.8267371485748815e-08,0.5029755173248525,4275,173088,False
ALL,96,sweep_high,volatility_regime,high_vol,8,24.717389503421412,-5.409707740875781e-05,0.5055275127505238,4275,173088,False
ALL,96,sweep_high,volatility_regime,low_vol,1,19.329585512763227,3.7700908038126814e-06,0.5064780735849662,3387,173135,False
ALL,96,sweep_high,volatility_regime,low_vol,2,19.329585512763227,-2.1532351897065513e-06,0.5146443757149761,3387,173135,False
ALL,96,sweep_high,volatility_regime,low_vol,4,19.329585512763227,2.4492805590804265e-06,0.5096527374783048,3387,173135,False
ALL,96,sweep_high,volatility_regime,low_vol,8,19.329585512763227,2.4761241099449032e-05,0.5177253878590337,3387,173135,False
ALL,96,sweep_high,volatility_regime,medium_vol,1,22.649989884502087,1.2600340325757572e-05,0.5011741147979153,3918,173341,False
ALL,96,sweep_high,volatility_regime,medium_vol,2,22.649989884502087,9.982595177172758e-06,0.507583765078188,3918,173341,False
ALL,96,sweep_high,volatility_regime,medium_vol,4,22.649989884502087,2.3529909022610356e-05,0.5004358538870959,3918,173341,False
ALL,96,sweep_high,volatility_regime,medium_vol,8,22.649989884502087,2.034317250094467e-05,0.5080598967083828,3918,173341,False
ALL,96,sweep_high,volatility_regime,unknown,1,22.222222222222225,7.613548594169558e-05,0.4535849952516619,64,2880,False
ALL,96,sweep_high,volatility_regime,unknown,2,22.222222222222225,7.122269104418271e-05,0.46498100664767333,64,2880,False
ALL,96,sweep_high,volatility_regime,unknown,4,22.222222222222225,0.00016955839918852836,0.4825498575498575,64,2880,False
ALL,96,sweep_high,volatility_regime,unknown,8,22.222222222222225,0.00021981393705647424,0.46616809116809116,64,2880,False
ALL,96,sweep_low,volatility_regime,high_vol,1,28.54834817322019,-2.98277079011006e-05,0.49591882399305537,4939,173088,False
ALL,96,sweep_low,volatility_regime,high_vol,2,28.54834817322019,-2.8116997542028767e-05,0.5052050814869483,4939,173088,False
ALL,96,sweep_low,volatility_regime,high_vol,4,28.54834817322019,-5.051276874725995e-05,0.5018047443204415,4939,173088,False
ALL,96,sweep_low,volatility_regime,high_vol,8,28.54834817322019,-3.845311927064535e-05,0.504497540253077,4939,173088,False
ALL,96,sweep_low,volatility_regime,low_vol,1,12.888837498956633,1.3373355940948003e-05,0.5329799735794181,2221,173135,False
ALL,96,sweep_low,volatility_regime,low_vol,2,12.888837498956633,2.1233326630167607e-05,0.5375342633425265,2221,173135,False
ALL,96,sweep_low,volatility_regime,low_vol,4,12.888837498956633,2.337145528912028e-05,0.5305305341807919,2221,173135,False
ALL,96,sweep_low,volatility_regime,low_vol,8,12.888837498956633,4.412059965737322e-05,0.5298952449203899,2221,173135,False
ALL,96,sweep_low,volatility_regime,medium_vol,1,21.186598903839446,2.1197650201801404e-06,0.5095572128227933,3701,173341,False
ALL,96,sweep_low,volatility_regime,medium_vol,2,21.186598903839446,-2.747145733191286e-06,0.5136558292519937,3701,173341,False
ALL,96,sweep_low,volatility_regime,medium_vol,4,21.186598903839446,-3.751808616890373e-06,0.5183234362450526,3701,173341,False
ALL,96,sweep_low,volatility_regime,medium_vol,8,21.186598903839446,-7.012769104380253e-06,0.5210690639869509,3701,173341,False
ALL,96,sweep_low,volatility_regime,unknown,1,17.01388888888889,-3.6436472606453275e-07,0.6302401302401303,49,2880,False
ALL,96,sweep_low,volatility_regime,unknown,2,17.01388888888889,0.00017072536314371775,0.631054131054131,49,2880,False
ALL,96,sweep_low,volatility_regime,unknown,4,17.01388888888889,0.00037174789340000303,0.679080179080179,49,2880,False
ALL,96,sweep_low,volatility_regime,unknown,8,17.01388888888889,0.0006109202770662575,0.7032967032967034,49,2880,False
